ActivityHour,Id,Calories,TotalIntensity,AverageIntensity,StepTotal,hour,dayofyear,dayofweek,dayofmonth,isweekend
2016-04-21 11:00:00+00:00,2347167796,76,11,0.183333,140,11,112,3,21,False
2016-04-21 12:00:00+00:00,2347167796,105,21,0.35,735,12,112,3,21,False
2016-04-21 13:00:00+00:00,2347167796,82,13,0.216667,232,13,112,3,21,False
2016-04-21 14:00:00+00:00,2347167796,94,20,0.333333,254,14,112,3,21,False
2016-04-21 15:00:00+00:00,2347167796,75,9,0.15,89,15,112,3,21,False
2016-04-21 16:00:00+00:00,2347167796,72,8,0.133333,91,16,112,3,21,False
2016-04-21 17:00:00+00:00,2347167796,67,5,0.083333,46,17,112,3,21,False
2016-04-21 18:00:00+00:00,2347167796,134,29,0.483333,1361,18,112,3,21,False
2016-04-21 19:00:00+00:00,2347167796,89,18,0.3,294,19,112,3,21,False
2016-04-21 20:00:00+00:00,2347167796,153,47,0.783333,1880,20,112,3,21,False
2016-04-21 21:00:00+00:00,2347167796,230,88,1.466667,3410,21,112,3,21,False
2016-04-21 22:00:00+00:00,2347167796,65,4,0.066667,80,22,112,3,21,False
2016-04-21 23:00:00+00:00,2347167796,57,0,0.0,0,23,112,3,21,False
2016-04-22 00:00:00+00:00,2347167796,57,0,0.0,0,0,113,4,22,False
2016-04-22 01:00:00+00:00,2347167796,57,0,0.0,0,1,113,4,22,False
2016-04-22 02:00:00+00:00,2347167796,57,0,0.0,0,2,113,4,22,False
2016-04-22 03:00:00+00:00,2347167796,57,0,0.0,0,3,113,4,22,False
2016-04-22 04:00:00+00:00,2347167796,62,4,0.066667,38,4,113,4,22,False
2016-04-22 05:00:00+00:00,2347167796,58,1,0.016667,10,5,113,4,22,False
2016-04-22 06:00:00+00:00,2347167796,59,1,0.016667,13,6,113,4,22,False
2016-04-22 07:00:00+00:00,2347167796,255,95,1.583333,3724,7,113,4,22,False
2016-04-22 08:00:00+00:00,2347167796,112,22,0.366667,879,8,113,4,22,False
2016-04-22 09:00:00+00:00,2347167796,67,5,0.083333,41,9,113,4,22,False
2016-04-22 10:00:00+00:00,2347167796,70,7,0.116667,74,10,113,4,22,False
2016-04-22 11:00:00+00:00,2347167796,73,7,0.116667,61,11,113,4,22,False
2016-04-22 12:00:00+00:00,2347167796,89,18,0.3,276,12,113,4,22,False
2016-04-22 13:00:00+00:00,2347167796,96,21,0.35,411,13,113,4,22,False
2016-04-22 14:00:00+00:00,2347167796,91,18,0.3,276,14,113,4,22,False
2016-04-22 15:00:00+00:00,2347167796,91,19,0.316667,315,15,113,4,22,False
2016-04-22 16:00:00+00:00,2347167796,80,14,0.233333,184,16,113,4,22,False
2016-04-22 17:00:00+00:00,2347167796,96,20,0.333333,512,17,113,4,22,False
2016-04-22 18:00:00+00:00,2347167796,116,26,0.433333,876,18,113,4,22,False
2016-04-22 19:00:00+00:00,2347167796,61,2,0.033333,13,19,113,4,22,False
2016-04-22 20:00:00+00:00,2347167796,67,5,0.083333,79,20,113,4,22,False
2016-04-22 21:00:00+00:00,2347167796,59,0,0.0,0,21,113,4,22,False
2016-04-22 22:00:00+00:00,2347167796,57,0,0.0,0,22,113,4,22,False
2016-04-22 23:00:00+00:00,2347167796,60,2,0.033333,22,23,113,4,22,False
2016-04-23 00:00:00+00:00,2347167796,57,0,0.0,0,0,114,5,23,True
2016-04-23 01:00:00+00:00,2347167796,57,0,0.0,0,1,114,5,23,True
2016-04-23 02:00:00+00:00,2347167796,57,0,0.0,0,2,114,5,23,True
2016-04-23 03:00:00+00:00,2347167796,58,1,0.016667,4,3,114,5,23,True
2016-04-23 04:00:00+00:00,2347167796,56,0,0.0,0,4,114,5,23,True
2016-04-23 05:00:00+00:00,2347167796,57,0,0.0,0,5,114,5,23,True
2016-04-23 06:00:00+00:00,2347167796,59,2,0.033333,18,6,114,5,23,True
2016-04-23 07:00:00+00:00,2347167796,72,7,0.116667,150,7,114,5,23,True
2016-04-23 08:00:00+00:00,2347167796,301,105,1.75,4214,8,114,5,23,True
2016-04-23 09:00:00+00:00,2347167796,90,13,0.216667,522,9,114,5,23,True
2016-04-23 10:00:00+00:00,2347167796,119,27,0.45,825,10,114,5,23,True
2016-04-23 11:00:00+00:00,2347167796,218,53,0.883333,2143,11,114,5,23,True
2016-04-23 12:00:00+00:00,2347167796,131,36,0.6,1056,12,114,5,23,True
2016-04-23 13:00:00+00:00,2347167796,211,72,1.2,1908,13,114,5,23,True
2016-04-23 14:00:00+00:00,2347167796,106,18,0.3,121,14,114,5,23,True
2016-04-23 15:00:00+00:00,2347167796,71,8,0.133333,99,15,114,5,23,True
2016-04-23 16:00:00+00:00,2347167796,90,12,0.2,468,16,114,5,23,True
2016-04-23 17:00:00+00:00,2347167796,147,38,0.633333,1139,17,114,5,23,True
2016-04-23 18:00:00+00:00,2347167796,135,27,0.45,1267,18,114,5,23,True
2016-04-23 19:00:00+00:00,2347167796,109,23,0.383333,323,19,114,5,23,True
2016-04-23 20:00:00+00:00,2347167796,157,33,0.55,1603,20,114,5,23,True
2016-04-23 21:00:00+00:00,2347167796,87,14,0.233333,225,21,114,5,23,True
2016-04-23 22:00:00+00:00,2347167796,114,29,0.483333,713,22,114,5,23,True
2016-04-23 23:00:00+00:00,2347167796,69,8,0.133333,103,23,114,5,23,True
2016-04-24 00:00:00+00:00,2347167796,57,0,0.0,0,0,115,6,24,True
2016-04-24 01:00:00+00:00,2347167796,57,0,0.0,0,1,115,6,24,True
2016-04-24 02:00:00+00:00,2347167796,57,0,0.0,0,2,115,6,24,True
2016-04-24 03:00:00+00:00,2347167796,57,0,0.0,0,3,115,6,24,True
2016-04-24 04:00:00+00:00,2347167796,57,0,0.0,0,4,115,6,24,True
2016-04-24 05:00:00+00:00,2347167796,56,0,0.0,0,5,115,6,24,True
2016-04-24 06:00:00+00:00,2347167796,58,1,0.016667,7,6,115,6,24,True
2016-04-24 07:00:00+00:00,2347167796,83,12,0.2,324,7,115,6,24,True
2016-04-24 08:00:00+00:00,2347167796,133,32,0.533333,1151,8,115,6,24,True
2016-04-24 09:00:00+00:00,2347167796,103,24,0.4,459,9,115,6,24,True
2016-04-24 10:00:00+00:00,2347167796,129,26,0.433333,804,10,115,6,24,True
2016-04-24 11:00:00+00:00,2347167796,148,36,0.6,1178,11,115,6,24,True
2016-04-24 12:00:00+00:00,2347167796,71,7,0.116667,82,12,115,6,24,True
2016-04-24 13:00:00+00:00,2347167796,135,29,0.483333,973,13,115,6,24,True
2016-04-24 14:00:00+00:00,2347167796,89,17,0.283333,256,14,115,6,24,True
2016-04-24 15:00:00+00:00,2347167796,95,15,0.25,211,15,115,6,24,True
2016-04-24 16:00:00+00:00,2347167796,79,8,0.133333,100,16,115,6,24,True
2016-04-24 17:00:00+00:00,2347167796,82,11,0.183333,166,17,115,6,24,True
2016-04-24 18:00:00+00:00,2347167796,125,35,0.583333,738,18,115,6,24,True
2016-04-24 19:00:00+00:00,2347167796,180,49,0.816667,1835,19,115,6,24,True
2016-04-24 20:00:00+00:00,2347167796,117,31,0.516667,697,20,115,6,24,True
2016-04-24 21:00:00+00:00,2347167796,106,27,0.45,490,21,115,6,24,True
2016-04-24 22:00:00+00:00,2347167796,57,0,0.0,0,22,115,6,24,True
2016-04-24 23:00:00+00:00,2347167796,56,0,0.0,0,23,115,6,24,True
2016-04-25 00:00:00+00:00,2347167796,56,0,0.0,0,0,116,0,25,False
2016-04-25 01:00:00+00:00,2347167796,57,0,0.0,0,1,116,0,25,False
2016-04-25 02:00:00+00:00,2347167796,58,1,0.016667,10,2,116,0,25,False
2016-04-25 03:00:00+00:00,2347167796,57,0,0.0,0,3,116,0,25,False
2016-04-25 04:00:00+00:00,2347167796,57,0,0.0,0,4,116,0,25,False
2016-04-25 05:00:00+00:00,2347167796,58,1,0.016667,6,5,116,0,25,False
2016-04-25 06:00:00+00:00,2347167796,61,2,0.033333,16,6,116,0,25,False
2016-04-25 07:00:00+00:00,2347167796,87,14,0.233333,284,7,116,0,25,False
2016-04-25 08:00:00+00:00,2347167796,127,28,0.466667,1111,8,116,0,25,False
2016-04-25 09:00:00+00:00,2347167796,81,11,0.183333,252,9,116,0,25,False
2016-04-25 10:00:00+00:00,2347167796,81,14,0.233333,197,10,116,0,25,False
2016-04-25 11:00:00+00:00,2347167796,72,7,0.116667,152,11,116,0,25,False
2016-04-25 12:00:00+00:00,2347167796,107,20,0.333333,787,12,116,0,25,False
2016-04-25 13:00:00+00:00,2347167796,73,8,0.133333,129,13,116,0,25,False
2016-04-25 14:00:00+00:00,2347167796,83,15,0.25,141,14,116,0,25,False
2016-04-25 15:00:00+00:00,2347167796,83,15,0.25,208,15,116,0,25,False
2016-04-25 16:00:00+00:00,2347167796,75,10,0.166667,120,16,116,0,25,False
2016-04-25 17:00:00+00:00,2347167796,82,16,0.266667,185,17,116,0,25,False
2016-04-25 18:00:00+00:00,2347167796,210,67,1.116667,2882,18,116,0,25,False
2016-04-25 19:00:00+00:00,2347167796,202,65,1.083333,1953,19,116,0,25,False
2016-04-25 20:00:00+00:00,2347167796,100,23,0.383333,429,20,116,0,25,False
2016-04-25 21:00:00+00:00,2347167796,77,10,0.166667,165,21,116,0,25,False
2016-04-25 22:00:00+00:00,2347167796,92,17,0.283333,455,22,116,0,25,False
2016-04-25 23:00:00+00:00,2347167796,57,0,0.0,0,23,116,0,25,False
2016-04-26 00:00:00+00:00,2347167796,57,0,0.0,0,0,117,1,26,False
2016-04-26 01:00:00+00:00,2347167796,57,0,0.0,0,1,117,1,26,False
2016-04-26 02:00:00+00:00,2347167796,57,0,0.0,0,2,117,1,26,False
2016-04-26 03:00:00+00:00,2347167796,57,0,0.0,0,3,117,1,26,False
2016-04-26 04:00:00+00:00,2347167796,57,0,0.0,0,4,117,1,26,False
2016-04-26 05:00:00+00:00,2347167796,57,0,0.0,0,5,117,1,26,False
2016-04-26 06:00:00+00:00,2347167796,74,8,0.133333,178,6,117,1,26,False
2016-04-26 07:00:00+00:00,2347167796,72,7,0.116667,102,7,117,1,26,False
2016-04-26 08:00:00+00:00,2347167796,118,26,0.433333,909,8,117,1,26,False
2016-04-26 09:00:00+00:00,2347167796,81,11,0.183333,299,9,117,1,26,False
2016-04-26 10:00:00+00:00,2347167796,79,13,0.216667,138,10,117,1,26,False
2016-04-26 11:00:00+00:00,2347167796,85,12,0.2,317,11,117,1,26,False
2016-04-26 12:00:00+00:00,2347167796,86,14,0.233333,322,12,117,1,26,False
2016-04-26 13:00:00+00:00,2347167796,130,29,0.483333,1251,13,117,1,26,False
2016-04-26 14:00:00+00:00,2347167796,81,11,0.183333,236,14,117,1,26,False
2016-04-26 15:00:00+00:00,2347167796,63,1,0.016667,15,15,117,1,26,False
2016-04-26 16:00:00+00:00,2347167796,70,7,0.116667,101,16,117,1,26,False
2016-04-26 17:00:00+00:00,2347167796,64,3,0.05,28,17,117,1,26,False
2016-04-26 18:00:00+00:00,2347167796,143,37,0.616667,1347,18,117,1,26,False
2016-04-26 19:00:00+00:00,2347167796,92,19,0.316667,293,19,117,1,26,False
2016-04-26 20:00:00+00:00,2347167796,82,14,0.233333,179,20,117,1,26,False
2016-04-26 21:00:00+00:00,2347167796,80,12,0.2,233,21,117,1,26,False
2016-04-26 22:00:00+00:00,2347167796,62,3,0.05,32,22,117,1,26,False
2016-04-26 23:00:00+00:00,2347167796,57,0,0.0,0,23,117,1,26,False
2016-04-27 00:00:00+00:00,2347167796,57,0,0.0,0,0,118,2,27,False
2016-04-27 01:00:00+00:00,2347167796,57,0,0.0,0,1,118,2,27,False
2016-04-27 02:00:00+00:00,2347167796,57,0,0.0,0,2,118,2,27,False
2016-04-27 03:00:00+00:00,2347167796,57,0,0.0,0,3,118,2,27,False
2016-04-27 04:00:00+00:00,2347167796,57,0,0.0,0,4,118,2,27,False
2016-04-27 05:00:00+00:00,2347167796,57,0,0.0,0,5,118,2,27,False
2016-04-27 06:00:00+00:00,2347167796,60,2,0.033333,20,6,118,2,27,False
2016-04-27 07:00:00+00:00,2347167796,76,9,0.15,169,7,118,2,27,False
2016-04-27 08:00:00+00:00,2347167796,106,18,0.3,792,8,118,2,27,False
2016-04-27 09:00:00+00:00,2347167796,79,9,0.15,239,9,118,2,27,False
2016-04-27 10:00:00+00:00,2347167796,88,17,0.283333,338,10,118,2,27,False
2016-04-27 11:00:00+00:00,2347167796,82,14,0.233333,212,11,118,2,27,False
2016-04-27 12:00:00+00:00,2347167796,92,15,0.25,483,12,118,2,27,False
2016-04-27 13:00:00+00:00,2347167796,83,14,0.233333,267,13,118,2,27,False
2016-04-27 14:00:00+00:00,2347167796,114,25,0.416667,754,14,118,2,27,False
2016-04-27 15:00:00+00:00,2347167796,84,15,0.25,184,15,118,2,27,False
2016-04-27 16:00:00+00:00,2347167796,83,13,0.216667,220,16,118,2,27,False
2016-04-27 17:00:00+00:00,2347167796,95,24,0.4,255,17,118,2,27,False
2016-04-27 18:00:00+00:00,2347167796,148,36,0.6,1500,18,118,2,27,False
2016-04-27 19:00:00+00:00,2347167796,297,117,1.95,4359,19,118,2,27,False
2016-04-27 20:00:00+00:00,2347167796,145,36,0.6,1204,20,118,2,27,False
2016-04-27 21:00:00+00:00,2347167796,94,21,0.35,315,21,118,2,27,False
2016-04-27 22:00:00+00:00,2347167796,68,5,0.083333,112,22,118,2,27,False
2016-04-27 23:00:00+00:00,2347167796,59,1,0.016667,0,23,118,2,27,False
2016-04-28 00:00:00+00:00,2347167796,58,1,0.016667,10,0,119,3,28,False
2016-04-28 01:00:00+00:00,2347167796,56,0,0.0,0,1,119,3,28,False
2016-04-28 02:00:00+00:00,2347167796,61,3,0.05,18,2,119,3,28,False
2016-04-28 03:00:00+00:00,2347167796,57,0,0.0,0,3,119,3,28,False
2016-04-28 04:00:00+00:00,2347167796,56,0,0.0,0,4,119,3,28,False
2016-04-28 05:00:00+00:00,2347167796,57,0,0.0,0,5,119,3,28,False
2016-04-28 06:00:00+00:00,2347167796,77,9,0.15,228,6,119,3,28,False
2016-04-28 07:00:00+00:00,2347167796,60,1,0.016667,20,7,119,3,28,False
2016-04-28 08:00:00+00:00,2347167796,145,34,0.566667,1264,8,119,3,28,False
2016-04-28 09:00:00+00:00,2347167796,77,10,0.166667,138,9,119,3,28,False
2016-04-28 10:00:00+00:00,2347167796,69,4,0.066667,123,10,119,3,28,False
2016-04-28 11:00:00+00:00,2347167796,96,20,0.333333,481,11,119,3,28,False
2016-04-28 12:00:00+00:00,2347167796,84,13,0.216667,313,12,119,3,28,False
2016-04-28 13:00:00+00:00,2347167796,78,11,0.183333,194,13,119,3,28,False
2016-04-28 14:00:00+00:00,2347167796,86,14,0.233333,326,14,119,3,28,False
2016-04-28 15:00:00+00:00,2347167796,89,17,0.283333,283,15,119,3,28,False
2016-04-28 16:00:00+00:00,2347167796,80,14,0.233333,174,16,119,3,28,False
2016-04-28 17:00:00+00:00,2347167796,79,13,0.216667,178,17,119,3,28,False
2016-04-28 18:00:00+00:00,2347167796,127,25,0.416667,1067,18,119,3,28,False
2016-04-28 19:00:00+00:00,2347167796,71,8,0.133333,69,19,119,3,28,False
2016-04-28 20:00:00+00:00,2347167796,79,13,0.216667,130,20,119,3,28,False
2016-04-28 21:00:00+00:00,2347167796,67,5,0.083333,43,21,119,3,28,False
2016-04-28 22:00:00+00:00,2347167796,90,14,0.233333,380,22,119,3,28,False
2016-04-28 23:00:00+00:00,2347167796,57,0,0.0,0,23,119,3,28,False
2016-04-29 00:00:00+00:00,2347167796,57,0,0.0,0,0,120,4,29,False
2016-04-29 01:00:00+00:00,2347167796,58,1,0.016667,8,1,120,4,29,False
2016-04-29 02:00:00+00:00,2347167796,57,0,0.0,0,2,120,4,29,False
2016-04-29 03:00:00+00:00,2347167796,57,0,0.0,0,3,120,4,29,False
2016-04-29 04:00:00+00:00,2347167796,59,1,0.016667,17,4,120,4,29,False
2016-04-29 05:00:00+00:00,2347167796,57,0,0.0,0,5,120,4,29,False
